rownum,cz,czname,pop2000,fips,statename,stateabbrv,,le_raceadj_q1_F,le_agg_q1_F,le_raceadj_q2_F,le_agg_q2_F,le_raceadj_q3_F,le_agg_q3_F,le_raceadj_q4_F,le_agg_q4_F,,le_raceadj_q1_M,le_agg_q1_M,le_raceadj_q2_M,le_agg_q2_M,le_raceadj_q3_M,le_agg_q3_M,le_raceadj_q4_M,le_agg_q4_M,,sd_le_raceadj_q1_F,sd_le_agg_q1_F,sd_le_raceadj_q2_F,sd_le_agg_q2_F,sd_le_raceadj_q3_F,sd_le_agg_q3_F,sd_le_raceadj_q4_F,sd_le_agg_q4_F,,sd_le_raceadj_q1_M,sd_le_agg_q1_M,sd_le_raceadj_q2_M,sd_le_agg_q2_M,sd_le_raceadj_q3_M,sd_le_agg_q3_M,sd_le_raceadj_q4_M,sd_le_agg_q4_M,,count_q1_F,count_q2_F,count_q3_F,count_q4_F,,count_q1_M,count_q2_M,count_q3_M,count_q4_M
516,34301,Cody,"37,247",56,Wyoming,WY,,81.69,81.4,85.7,85.45,85.37,85.09,85.61,85.34,,80.06,79.87,82.03,81.68,84.97,84.78,87.5,87.36,,0.94,0.98,0.98,1.03,1.22,1.27,1.44,1.49,,0.76,0.78,0.83,0.86,0.82,0.84,1.36,1.4,,"27,013","29,259","30,327","18,705",,"25,785","32,203","29,446","17,214"
517,34303,Riverton,"35,804",56,Wyoming,WY,,80.53,80.25,82.94,82.55,85.73,85.46,87.56,87.39,,75.22,74.96,80.08,79.75,85.31,85.12,85.33,85.17,,0.86,0.89,1.08,1.12,1.07,1.12,1.43,1.48,,0.75,0.76,0.86,0.88,0.92,0.95,1.33,1.37,,"27,717","27,051","26,375","16,434",,"25,247","27,095","25,923","15,249"
518,34304,Sheridan,"46,306",56,Wyoming,WY,,81.52,81.24,84.94,84.59,86.44,86.14,88.53,88.33,,75.83,75.45,82.3,81.95,84.28,84.03,83.77,83.5,,0.81,0.84,0.93,0.98,1.11,1.17,1.16,1.22,,0.63,0.64,0.79,0.81,0.89,0.92,1.3,1.34,,"33,555","33,628","34,074","24,894",,"31,614","33,950","34,213","22,645"
519,34308,Billings,"152,638",30,Montana,MT,,82.36,82,84.86,84.53,86.64,86.38,88.97,88.85,,77.37,76.99,81.76,81.41,84.96,84.7,86.56,86.35,,0.48,0.49,0.56,0.58,0.62,0.64,0.74,0.76,,0.39,0.4,0.49,0.5,0.52,0.54,0.68,0.7,,"104,306","110,929","120,852","87,076",,"96,134","113,897","120,421","81,944"
520,34402,Bozeman,"93,985",30,Montana,MT,,84.06,83.71,87.19,86.89,88.95,88.76,87.71,87.46,,79.83,79.45,84.35,84,86.04,85.79,88.14,87.94,,0.73,0.77,0.71,0.75,0.67,0.7,1.02,1.07,,0.58,0.59,0.68,0.7,0.69,0.72,0.67,0.7,,"62,389","68,463","68,949","53,731",,"65,694","75,450","68,245","51,376"
521,34403,Helena,"70,150",30,Montana,MT,,82.59,82.28,84.85,84.6,87.01,86.67,87.67,87.33,,78.38,78.01,82.32,82,85.23,84.89,86.56,86.28,,0.74,0.77,0.7,0.72,0.81,0.85,1.19,1.25,,0.6,0.61,0.68,0.7,0.71,0.74,0.86,0.9,,"47,717","59,832","64,363","43,198",,"47,853","58,423","63,323","39,194"
522,34404,Butte,"54,033",30,Montana,MT,,80.62,80.29,84.28,83.94,85,84.58,87.9,87.61,,76.19,75.86,81.92,81.58,83.22,82.83,86.17,85.86,,0.76,0.78,0.87,0.91,1.07,1.11,1.53,1.61,,0.6,0.61,0.73,0.76,0.9,0.94,1.42,1.48,,"38,716","37,159","34,159","19,311",,"38,263","39,872","34,124","17,929"
523,34503,Kalispell,"111,205",30,Montana,MT,,84.11,83.81,86.78,86.51,88.38,88.17,88.76,88.55,,79.97,79.62,83.65,83.31,85.24,84.95,86.53,86.26,,0.53,0.55,0.56,0.59,0.61,0.64,0.89,0.94,,0.45,0.46,0.5,0.52,0.61,0.64,0.79,0.82,,"105,990","95,251","79,932","49,708",,"98,734","99,588","75,533","45,414"
524,34504,Missoula,"135,756",30,Montana,MT,,84.1,83.76,85.71,85.4,86.81,86.56,88.69,88.48,,79,78.57,82.64,82.3,86.64,86.42,85.58,85.24,,0.52,0.54,0.62,0.65,0.78,0.8,0.63,0.66,,0.49,0.49,0.5,0.51,0.53,0.56,0.79,0.82,,"101,512","97,759","95,500","67,175",,"96,932","100,920","93,375","61,507"
525,34601,Gillette,"46,229",56,Wyoming,WY,,80.31,79.85,84.8,84.51,85.59,85.3,85.87,85.67,,74.7,74.23,80.36,80.02,81.41,81.04,84.59,84.42,,0.97,1.01,1.06,1.11,1.02,1.07,1.3,1.35,,0.73,0.73,0.88,0.9,0.87,0.89,1.08,1.11,,"22,942","26,364","43,202","39,722",,"20,309","31,456","53,294","38,897"
526,34603,Casper,"78,585",56,Wyoming,WY,,79.89,79.64,83.86,83.53,84.4,84.12,88.06,87.88,,74.78,74.54,81.78,81.54,82.48,82.16,84.96,84.75,,0.67,0.69,0.83,0.86,0.85,0.88,0.88,0.92,,0.56,0.57,0.6,0.61,0.71,0.73,0.84,0.87,,"47,799","49,878","61,926","51,462",,"44,023","55,758","67,121","49,815"
527,34701,Honolulu,"876,156",15,Hawaii,HI,,80.32,84.44,82,86.09,82.76,86.79,85.32,88.74,,75.98,78.41,78.94,81.19,81.29,83.32,84.19,85.86,,0.86,0.26,0.91,0.26,0.95,0.28,0.91,0.25,,0.54,0.21,0.65,0.24,0.66,0.25,0.64,0.24,,"454,442","557,538","578,314","605,612",,"446,383","530,898","598,614","573,886"
528,34702,Kauai,"58,463",15,Hawaii,HI,,80.73,83.62,85.14,87.29,81.25,84.53,82.56,85.67,,77.2,78.77,81.28,82.63,81.98,83.3,83.65,84.94,,1.16,0.97,1.01,0.76,1.29,1.07,1.56,1.36,,0.84,0.79,0.83,0.76,1.08,0.97,1.19,1.06,,"40,281","47,994","44,962","31,788",,"41,833","48,139","44,781","29,428"
529,34703,Maui,"128,241",15,Hawaii,HI,,81.85,83.68,83.65,86.03,84.76,87.25,85,87.45,,77.6,78.47,79.21,80.42,81.29,82.48,83.45,84.51,,0.79,0.64,0.86,0.6,0.94,0.65,1.19,0.88,,0.51,0.47,0.62,0.54,0.72,0.61,0.91,0.8,,"91,376","107,678","97,068","69,127",,"95,340","105,262","98,450","65,960"
530,34801,Las Vegas,"49,495",35,New Mexico,NM,,81.02,84.19,83.05,84.84,86.77,87.99,88.2,89.25,,74.81,78.33,80.15,82.18,81.23,82.69,85.12,86.28,,0.95,0.74,1.24,1.17,1.47,1.33,1.6,1.44,,0.71,0.63,0.92,0.86,1.33,1.32,1.75,1.66,,"45,281","33,494","20,904","10,464",,"43,945","30,997","18,704","8,880"
531,34802,Santa Fe,"218,804",35,New Mexico,NM,,83.33,85.37,84.71,86.17,87.09,88.08,88.03,88.38,,78.01,80.33,81.9,83.49,84.18,85.27,86.68,87.01,,0.51,0.38,0.58,0.49,0.55,0.48,0.41,0.4,,0.42,0.33,0.51,0.44,0.56,0.51,0.43,0.42,,"176,584","168,122","138,474","157,426",,"168,165","137,587","125,354","145,210"
532,34805,Alamosa,"46,190",8,Colorado,CO,,82.69,84.59,85.83,87.05,87.83,88.44,90.72,90.95,,77.49,79.5,80.89,82.32,84.39,84.99,86.31,86.67,,0.87,0.8,1.11,0.99,1.01,0.96,1.11,1.08,,0.74,0.71,1,0.96,1.29,1.27,1.2,1.18,,"39,751","29,433","22,098","12,388",,"39,394","30,120","20,556","10,967"
533,34901,Albuquerque,"755,244",35,New Mexico,NM,,81.09,82.93,83.81,85.09,85.63,86.42,87.5,87.81,,75.53,77.39,79.79,81.05,83.13,83.88,85.62,85.88,,0.33,0.23,0.35,0.28,0.33,0.29,0.32,0.31,,0.26,0.19,0.29,0.25,0.3,0.28,0.28,0.27,,"526,483","542,989","487,580","455,481",,"498,621","474,507","458,427","428,204"
534,35001,Phoenix,"3,303,211",4,Arizona,AZ,,82.18,82.6,84.17,84.37,85.9,85.99,87.46,87.42,,76.97,77.36,80.15,80.31,82.66,82.7,85.22,85.1,,0.13,0.12,0.14,0.14,0.15,0.14,0.15,0.15,,0.11,0.1,0.13,0.12,0.14,0.13,0.14,0.14,,"1,847,039","2,145,408","2,059,916","2,164,964",,"1,897,655","1,959,266","1,953,740","2,111,806"
535,35002,Safford,"42,036",4,Arizona,AZ,,81.42,82.44,83.68,84.45,83.3,83.98,89.43,89.65,,75.38,76.5,80.12,80.83,84.09,84.68,82.68,82.77,,1.1,1.09,1.22,1.21,1.38,1.39,1.39,1.38,,0.85,0.86,1.05,1.05,1.32,1.31,2.01,2.05,,"21,262","20,052","21,644","9,888",,"18,717","23,160","23,086","9,072"
536,35100,Tucson,"999,882",4,Arizona,AZ,,82.06,83.09,84.11,84.71,85.83,86.05,87.79,87.88,,76.97,77.9,80.86,81.34,82.74,82.89,85.66,85.66,,0.24,0.2,0.26,0.24,0.25,0.25,0.26,0.27,,0.19,0.17,0.22,0.21,0.24,0.24,0.25,0.25,,"705,725","670,335","604,476","547,966",,"672,893","606,599","564,184","497,988"
537,35201,Grand Junction,"187,857",8,Colorado,CO,,83.84,83.88,85.15,84.99,87.54,87.44,88.28,88.02,,77.9,77.95,82.45,82.31,84.7,84.57,86.25,85.97,,0.42,0.43,0.47,0.49,0.49,0.5,0.61,0.64,,0.34,0.35,0.4,0.41,0.49,0.5,0.56,0.58,,"143,448","147,748","148,169","103,355",,"136,789","149,073","143,120","94,580"
538,35300,Farmington,"168,198",35,New Mexico,NM,,83.38,83.71,86.05,86.27,86.77,86.63,88.76,88.57,,78.7,79.07,81.12,81.31,84.3,84.16,85.89,85.61,,0.48,0.49,0.52,0.52,0.62,0.64,0.54,0.57,,0.43,0.43,0.52,0.53,0.52,0.53,0.62,0.65,,"132,686","113,864","109,844","92,036",,"113,226","112,775","115,267","86,428"
539,35401,Flagstaff,"289,883",4,Arizona,AZ,,83.37,83.22,85.86,85.76,86.37,86.26,87.57,87.39,,78.34,78.18,82.96,82.84,84.77,84.65,86.43,86.26,,0.32,0.32,0.35,0.36,0.39,0.4,0.49,0.51,,0.28,0.28,0.32,0.33,0.37,0.38,0.4,0.41,,"244,998","226,551","201,800","153,409",,"227,347","207,772","182,512","132,682"
540,35402,Cortez,"40,087",8,Colorado,CO,,82.28,82.3,84.41,84.09,86.64,86.42,88.13,88.14,,80.21,80.18,83.2,82.94,84.78,84.61,86.87,86.85,,0.94,0.97,1.19,1.25,1.31,1.37,1.28,1.3,,0.83,0.85,0.92,0.96,1.01,1.04,1.44,1.47,,"27,262","25,488","22,890","12,914",,"25,392","25,994","21,918","11,162"
541,35500,Gallup,"241,691",4,Arizona,AZ,,83.84,83.83,84.68,84.58,86.87,86.81,86.85,86.78,,77.99,77.99,82.38,82.36,84.4,84.37,83.66,83.55,,0.39,0.39,0.54,0.55,0.56,0.58,0.9,0.93,,0.33,0.33,0.43,0.43,0.54,0.55,0.83,0.85,,"207,333","148,280","101,970","50,555",,"180,214","129,345","93,870","43,709"
542,35600,Hawaii,"148,677",15,Hawaii,HI,,82.26,83.88,82.83,85.05,85.62,87.8,86.18,88.17,,77.64,78.56,81.01,82.06,82.48,83.58,84.72,85.59,,0.63,0.53,0.84,0.63,0.89,0.61,1.08,0.77,,0.42,0.4,0.59,0.5,0.71,0.59,0.79,0.7,,"121,626","119,452","103,583","74,377",,"123,248","115,701","100,480","67,309"
543,35701,Twin Falls,"120,807",16,Idaho,ID,,82.58,82.36,83.62,83.31,86.5,86.39,89.56,89.4,,77.57,77.41,81.87,81.67,83.29,83.2,85.85,85.63,,0.55,0.58,0.66,0.69,0.76,0.78,0.74,0.78,,0.47,0.47,0.51,0.53,0.66,0.67,0.74,0.77,,"85,303","87,948","76,475","50,964",,"88,481","99,157","72,821","46,022"
544,35702,Burley,"41,590",16,Idaho,ID,,83.7,84.29,87.34,87.37,85.98,85.77,88.27,87.95,,77.61,78.24,80.76,80.67,86.2,86.17,84.95,84.59,,0.91,0.91,0.92,0.96,1.45,1.5,1.97,2.09,,0.78,0.8,0.92,0.95,0.95,0.98,2.07,2.15,,"25,750","28,782","22,980","9,825",,"27,322","32,995","21,559","8,699"
545,35801,Boise,"493,970",16,Idaho,ID,,82.87,82.81,86.02,85.87,86.62,86.38,88.45,88.35,,78.16,78.07,82.32,82.13,84.54,84.28,86.97,86.83,,0.33,0.33,0.31,0.32,0.37,0.38,0.42,0.43,,0.27,0.27,0.31,0.31,0.33,0.33,0.36,0.37,,"302,310","361,091","363,722","297,603",,"294,197","358,331","356,784","288,591"
546,35802,Ontario,"62,170",41,Oregon,OR,,82.01,82.02,84.77,84.58,84.16,84.13,84.05,84.32,,78.67,78.7,81.7,81.58,83.24,83.25,86.34,86.32,,0.75,0.78,0.88,0.92,1.31,1.34,1.8,1.84,,0.64,0.66,0.73,0.75,1.08,1.1,1.36,1.39,,"43,143","40,647","32,217","14,524",,"42,676","42,151","29,472","12,898"
547,35901,St. George,"130,138",49,Utah,UT,,84.01,83.75,86.1,85.96,87.43,87.31,88.46,88.18,,79.3,79,82.78,82.59,85.12,84.95,88.01,87.78,,0.52,0.55,0.56,0.58,0.58,0.6,0.83,0.88,,0.49,0.5,0.54,0.56,0.58,0.6,0.68,0.72,,"81,049","84,472","86,595","56,918",,"72,950","83,035","81,928","49,821"
548,35902,Price,"54,045",49,Utah,UT,,83.59,83.57,85.82,85.63,85.79,85.49,88.35,88.14,,75.98,76.06,81.16,80.9,84.12,83.84,87.53,87.38,,0.85,0.88,0.93,0.98,1.07,1.13,1.39,1.46,,0.7,0.71,0.84,0.87,0.94,0.97,1.18,1.22,,"29,379","28,525","34,844","17,929",,"26,161","32,668","37,217","15,958"
549,35904,Richfield,"25,012",49,Utah,UT,,81.75,81.23,86.64,86.48,85.5,85.19,83.38,82.88,,77.93,77.51,81.72,81.42,82.06,81.69,85.76,85.44,,1.35,1.39,1.15,1.19,1.43,1.5,2.28,2.33,,1.04,1.07,1.17,1.2,1.36,1.39,1.93,2.01,,"15,253","15,584","15,774","7,039",,"14,090","17,026","15,231","6,038"
550,36000,Provo,"389,179",49,Utah,UT,,83.6,83.68,85.8,85.7,86.84,86.63,89.38,89.25,,78.92,79,81.7,81.52,84.68,84.44,88.19,88.03,,0.46,0.47,0.47,0.48,0.47,0.49,0.42,0.44,,0.41,0.41,0.44,0.44,0.44,0.45,0.42,0.43,,"134,611","164,502","223,638","185,847",,"124,259","168,522","228,813","180,500"
551,36100,Salt Lake City,"1,426,729",49,Utah,UT,,82.21,82.44,84.76,84.88,86.41,86.4,89.02,88.93,,76.81,76.98,81.08,81.11,84.12,84.03,86.6,86.42,,0.22,0.22,0.23,0.23,0.22,0.22,0.2,0.21,,0.19,0.19,0.2,0.21,0.2,0.2,0.21,0.21,,"580,718","758,921","957,240","886,350",,"580,050","766,065","974,206","858,245"
552,36200,Logan,"149,590",49,Utah,UT,,84.13,83.98,84.79,84.38,88.34,88.25,89.23,89.13,,79.18,78.99,83.53,83.23,87.33,87.24,87.1,86.94,,0.68,0.72,0.73,0.76,0.59,0.61,0.72,0.75,,0.64,0.65,0.58,0.6,0.53,0.55,0.74,0.77,,"53,008","77,699","101,788","60,221",,"50,567","84,577","102,667","55,619"
553,36301,Pocatello,"269,722",16,Idaho,ID,,81.6,81.38,85.45,85.26,87.23,87.09,87.66,87.4,,77.88,77.73,82.13,81.94,84.12,83.91,86.47,86.25,,0.44,0.45,0.43,0.45,0.47,0.48,0.6,0.63,,0.36,0.37,0.39,0.4,0.45,0.46,0.52,0.54,,"141,876","160,184","177,294","119,252",,"136,310","170,699","181,373","110,526"
554,36401,Steamboat Springs,"38,860",8,Colorado,CO,,84.46,84.49,84.33,84.02,88.08,87.86,89.79,89.66,,80.02,80.02,81.3,80.97,82.4,81.99,88.51,88.37,,1.08,1.1,1.29,1.35,1.11,1.17,1.25,1.3,,0.9,0.92,1.06,1.09,1.09,1.12,0.99,1.02,,"20,596","23,889","31,800","30,138",,"22,973","27,870","35,730","28,820"
555,36402,Vernal,"39,595",49,Utah,UT,,81.44,81.23,85.26,84.97,87.14,86.92,89.75,89.61,,76.16,76,84.07,83.89,83.95,83.69,85.1,84.79,,0.98,1.01,1.11,1.16,1.12,1.18,1.13,1.19,,0.83,0.84,0.87,0.9,0.95,0.99,1.42,1.48,,"22,756","21,974","26,205","17,609",,"19,015","24,072","29,334","17,387"
556,36404,Rock Springs,"80,730",56,Wyoming,WY,,82.15,82.18,83.98,83.8,85.95,85.76,86.95,86.72,,75.58,75.46,79.76,79.58,82.39,82.13,85.86,85.63,,0.79,0.81,0.81,0.84,0.73,0.76,0.79,0.83,,0.62,0.63,0.62,0.63,0.64,0.65,0.71,0.74,,"40,432","44,733","70,426","60,042",,"36,739","52,289","86,476","59,592"
557,36501,Klamath Falls,"151,353",6,California,CA,,82.43,82.23,84,83.85,85.52,85.3,87.82,87.56,,78.18,77.95,81.59,81.42,83.13,82.88,84.28,83.93,,0.44,0.46,0.58,0.6,0.62,0.65,0.76,0.8,,0.39,0.4,0.48,0.48,0.56,0.57,0.85,0.87,,"111,442","98,901","94,188","56,631",,"107,371","104,288","89,331","50,253"
558,36600,Redding,"219,295",6,California,CA,,81.93,81.86,84.65,84.46,86.4,86.21,87.57,87.36,,77.43,77.31,81.64,81.42,83.76,83.57,85.16,84.94,,0.39,0.41,0.46,0.48,0.48,0.51,0.61,0.64,,0.32,0.32,0.38,0.39,0.44,0.45,0.57,0.59,,"168,584","155,335","146,111","102,505",,"158,562","151,923","135,756","91,844"
559,36700,Eureka,"139,540",6,California,CA,,82.91,82.7,84.31,84.11,86.01,85.83,88.81,88.66,,77.92,77.68,82.48,82.24,83.14,82.89,86.65,86.47,,0.52,0.54,0.64,0.66,0.64,0.66,0.65,0.68,,0.41,0.42,0.52,0.54,0.61,0.63,0.7,0.73,,"102,573","90,481","83,840","54,695",,"98,092","89,677","77,564","47,919"
560,36800,Medford,"256,995",41,Oregon,OR,,83,82.84,85.07,84.79,86.28,86.02,87.62,87.37,,78.44,78.23,82.02,81.7,84.71,84.42,88.11,87.92,,0.33,0.34,0.38,0.4,0.47,0.49,0.57,0.6,,0.3,0.3,0.35,0.36,0.43,0.45,0.45,0.47,,"227,570","202,510","175,519","112,561",,"208,577","195,284","157,338","98,931"
561,36901,Crescent City,"48,644",6,California,CA,,82.58,82.46,82.23,81.93,86.1,85.81,87.5,87.46,,77.17,76.88,81.03,80.83,84.88,84.67,82.48,82.23,,0.69,0.71,0.88,0.92,0.92,0.97,1.33,1.37,,0.6,0.61,0.76,0.79,0.89,0.91,1.25,1.29,,"41,176","32,280","29,038","17,946",,"37,986","30,700","26,253","15,245"
562,36902,Roseburg,"163,178",41,Oregon,OR,,81.57,81.22,83.76,83.43,85.23,84.9,86.85,86.59,,77.47,77.15,81.77,81.45,83.74,83.44,83.01,82.62,,0.43,0.44,0.49,0.51,0.59,0.62,0.86,0.89,,0.35,0.36,0.42,0.43,0.49,0.51,0.82,0.85,,"140,821","126,230","111,599","55,975",,"125,135","132,074","102,840","47,661"
563,37000,Modesto,"729,182",6,California,CA,,82.05,83.13,82.87,83.71,84.76,85.25,87.75,88,,78.01,79.09,80.05,80.88,82.89,83.34,84.89,85.05,,0.28,0.25,0.32,0.3,0.33,0.32,0.36,0.35,,0.22,0.21,0.28,0.27,0.31,0.31,0.36,0.36,,"482,560","441,442","413,745","313,392",,"472,788","460,655","408,700","292,200"
564,37100,Bakersfield,"661,645",6,California,CA,,81.12,82.24,81.6,82.76,83.82,84.55,85.98,86.25,,76.67,77.8,78.7,79.77,80.87,81.45,84.07,84.24,,0.31,0.28,0.39,0.37,0.38,0.36,0.4,0.4,,0.23,0.22,0.32,0.3,0.32,0.32,0.36,0.37,,"455,544","349,056","331,135","308,103",,"454,778","356,503","342,246","299,682"
565,37200,Fresno,"1,419,998",6,California,CA,,81.82,83.67,83.16,84.52,85.36,86.18,87.32,87.65,,77.95,79.79,79.85,81.21,82.35,83.15,84.72,84.99,,0.28,0.19,0.32,0.25,0.3,0.26,0.29,0.28,,0.22,0.15,0.26,0.22,0.27,0.25,0.26,0.26,,"953,147","763,971","650,578","550,334",,"1,039,246","765,186","615,119","509,637"
566,37300,Chico,"387,577",6,California,CA,,82.01,82.48,83.21,83.41,85.78,85.91,87.32,87.39,,77.51,77.94,81.03,81.23,83.66,83.68,85.15,85.11,,0.34,0.34,0.4,0.41,0.41,0.41,0.52,0.53,,0.27,0.27,0.34,0.35,0.38,0.39,0.48,0.49,,"261,013","241,547","218,467","166,191",,"263,610","238,836","207,339","151,231"
567,37400,Sacramento,"2,570,609",6,California,CA,,81.53,82.63,83.56,84.24,85.24,85.7,87.55,87.86,,77.54,78.31,80.23,80.66,82.8,83.03,85.26,85.34,,0.21,0.14,0.19,0.15,0.18,0.16,0.17,0.15,,0.15,0.12,0.15,0.14,0.16,0.15,0.16,0.15,,"1,472,486","1,632,851","1,781,279","1,937,432",,"1,467,143","1,497,701","1,662,302","1,840,112"
568,37500,San Jose,"2,393,183",6,California,CA,,83.66,85.7,84.12,85.77,84.96,86.49,86.93,88.26,,79.46,81.18,81,82.22,83,83.97,85.49,86.16,,0.31,0.16,0.33,0.2,0.34,0.19,0.33,0.14,,0.23,0.14,0.25,0.18,0.26,0.18,0.25,0.14,,"1,054,637","1,077,061","1,210,988","2,249,803",,"1,122,225","1,073,940","1,151,773","2,359,345"
569,37601,Elko,"61,917",32,Nevada,NV,,80.32,80.52,83.3,83.32,84.78,84.91,85.52,85.46,,73.92,74.19,79.21,79.17,81.38,81.42,83.41,83.33,,0.79,0.82,0.92,0.96,0.88,0.9,1.13,1.17,,0.6,0.61,0.7,0.72,0.71,0.73,1.02,1.04,,"31,052","33,125","48,635","36,654",,"29,893","40,870","59,181","36,476"
570,37604,Reno,"453,825",32,Nevada,NV,,80.59,80.78,82.74,83.13,84.28,84.25,87.13,87.13,,75.72,75.79,78.98,79.17,82.38,82.23,84.98,84.85,,0.3,0.3,0.32,0.32,0.33,0.34,0.34,0.35,,0.21,0.21,0.26,0.26,0.29,0.3,0.32,0.33,,"307,655","343,555","342,093","329,927",,"343,171","357,014","339,491","316,664"
571,37700,Santa Rosa,"603,188",6,California,CA,,82.57,82.65,84.45,84.43,85.82,85.83,88.02,88.07,,79.02,79.07,81.6,81.57,83.78,83.7,85.84,85.79,,0.27,0.28,0.32,0.33,0.3,0.31,0.29,0.29,,0.24,0.24,0.27,0.28,0.29,0.29,0.29,0.3,,"362,827","385,417","406,876","444,875",,"352,548","352,709","373,078","412,804"
572,37800,San Francisco,"4,642,561",6,California,CA,,83.03,84.56,83.68,85.18,84.94,86.35,86.94,88.11,,78.76,79.71,80.63,81.49,82.57,83.31,85.26,85.79,,0.29,0.12,0.3,0.13,0.3,0.12,0.29,0.1,,0.21,0.1,0.22,0.12,0.22,0.11,0.22,0.1,,"2,176,629","2,411,241","2,780,761","4,584,784",,"2,242,948","2,271,067","2,563,784","4,543,210"
573,37901,Las Vegas,"1,568,418",32,Nevada,NV,,80.01,80.48,81.85,82.38,83.31,83.77,85.33,85.69,,75.11,75.31,78.4,78.63,80.68,80.79,82.78,82.79,,0.16,0.15,0.17,0.16,0.2,0.18,0.23,0.2,,0.11,0.11,0.13,0.13,0.16,0.16,0.18,0.18,,"1,178,605","1,285,939","1,087,753","931,212",,"1,298,314","1,256,386","1,083,762","911,535"
574,37903,Mammoth Lakes,"30,798",6,California,CA,,82.71,82.6,85.59,85.68,87.17,87.17,89.99,89.88,,78.23,78.2,81.74,81.8,83.86,83.73,84.9,84.64,,1.24,1.3,1.2,1.24,1.33,1.37,0.98,1.03,,0.91,0.93,1.14,1.16,1.2,1.23,1.25,1.3,,"18,514","19,225","21,134","19,205",,"21,805","21,060","21,488","17,571"
575,38000,San Diego,"2,813,833",6,California,CA,,83.4,84.62,84.32,85.45,85.82,86.76,87.16,87.85,,78.75,79.64,80.47,81.2,82.77,83.31,85.66,85.93,,0.21,0.15,0.23,0.17,0.23,0.17,0.21,0.15,,0.15,0.12,0.18,0.16,0.18,0.17,0.16,0.14,,"1,582,159","1,539,011","1,580,383","2,067,996",,"1,677,382","1,518,141","1,539,131","2,052,493"
576,38100,Yuma,"302,387",6,California,CA,,83.51,85.51,82.65,84.01,83.71,84.61,86.51,87.12,,78.08,80.15,78.66,79.96,79.94,80.75,83.23,83.84,,0.47,0.34,0.63,0.56,0.71,0.69,0.8,0.78,,0.34,0.26,0.47,0.46,0.57,0.57,0.69,0.69,,"361,170","187,620","119,506","85,621",,"415,487","191,134","121,566","82,583"
577,38200,Santa Barbara,"646,028",6,California,CA,,83.96,84.73,84.71,85.27,86.5,86.78,88.74,88.77,,79.4,80.11,81.77,82.31,83.99,84.19,86.3,86.27,,0.29,0.28,0.36,0.35,0.34,0.34,0.29,0.29,,0.26,0.26,0.31,0.31,0.31,0.32,0.26,0.26,,"334,211","354,307","371,912","447,213",,"345,190","338,207","354,664","414,476"
578,38300,Los Angeles,"16,393,360",6,California,CA,,83.2,84.94,83.28,84.93,84.6,85.97,86.58,87.61,,79,80.51,80.14,81.42,81.82,82.8,84.94,85.53,,0.22,0.06,0.23,0.08,0.21,0.08,0.19,0.07,,0.16,0.05,0.16,0.07,0.15,0.07,0.14,0.06,,"10,536,712","8,789,326","8,153,923","9,714,982",,"10,588,031","8,488,283","7,734,991","9,600,396"
579,38401,Lewiston,"88,546",16,Idaho,ID,,82.46,82.1,84.88,84.5,86.12,85.88,86.63,86.19,,78.92,78.58,82.1,81.69,85.11,84.82,84.73,84.33,,0.6,0.62,0.63,0.66,0.77,0.81,1.37,1.43,,0.51,0.52,0.57,0.59,0.67,0.69,1.08,1.12,,"61,040","64,567","63,730","32,864",,"56,800","68,193","62,199","29,134"
580,38402,Pullman,"75,675",53,Washington,WA,,84.27,84.14,85.77,85.39,87.6,87.4,88.44,88.28,,78.62,78.39,85.14,84.83,84.1,83.79,85.48,85.21,,0.97,1.01,0.99,1.04,0.97,1.01,1.1,1.14,,0.82,0.84,0.77,0.81,0.94,0.97,1.04,1.08,,"27,333","38,160","45,912","34,930",,"27,900","40,181","45,450","31,154"
581,38501,Moses Lake,"91,126",53,Washington,WA,,82.39,82.76,84.66,84.95,86.42,86.48,88.27,88.18,,77.74,78.1,81.34,81.66,83.48,83.49,84.72,84.56,,0.7,0.72,0.74,0.76,0.92,0.95,0.93,0.97,,0.53,0.54,0.7,0.71,0.82,0.84,1.07,1.11,,"55,170","55,594","53,930","32,059",,"58,171","62,973","54,212","29,138"
582,38502,Wenatchee,"99,219",53,Washington,WA,,83.26,83.4,85.51,85.15,86.09,85.74,89.81,89.66,,79.81,80.04,83.38,83.08,85.09,84.86,86.46,86.25,,0.66,0.68,0.72,0.77,0.85,0.89,0.71,0.75,,0.57,0.58,0.64,0.67,0.65,0.68,0.86,0.89,,"64,301","66,686","68,369","50,969",,"64,009","71,628","66,133","45,782"
583,38601,Spokane,"608,317",53,Washington,WA,,82.22,82.01,84.79,84.53,86.65,86.36,89.24,89.03,,77.68,77.36,82.33,82.01,84.91,84.61,86.08,85.77,,0.27,0.27,0.3,0.3,0.32,0.33,0.32,0.33,,0.22,0.21,0.25,0.25,0.28,0.29,0.34,0.36,,"413,222","461,941","462,171","329,975",,"392,266","458,981","442,876","307,529"
584,38602,Colville,"86,890",53,Washington,WA,,83.24,82.92,83.77,83.48,86.61,86.26,88.22,88.04,,79.86,79.57,82.22,81.97,84.26,83.9,88.06,87.89,,0.57,0.6,0.76,0.79,0.88,0.93,1.31,1.36,,0.48,0.5,0.58,0.6,0.76,0.79,0.79,0.83,,"72,979","62,647","51,786","25,724",,"72,034","66,227","47,931","22,504"
